asset,strategy,interval,score_th,trail,tp,hold,rule_name,IS_n,IS_win%,IS_mean%,IS_MDD%,IS_Sharpe,IS_PF,OOS_n,OOS_win%,OOS_mean%,OOS_MDD%,OOS_Sharpe,OOS_PF,Sharpe_decay
us,trend_chase,1d,60,0.2,0.3,120,trail20_TP30_hold120,1297,53.4,4.84,-95.2,4.3,1.78,883,54.8,6.36,-92.9,6.47,2.08,0.505
us,trend_chase,1d,60,0.2,0.4,120,trail20_TP40_hold120,1297,53.0,5.2,-95.1,4.28,1.83,883,54.7,7.51,-91.6,6.87,2.27,0.605
us,trend_chase,1d,60,0.2,0.5,120,trail20_TP50_hold120,1297,53.0,5.29,-95.8,4.15,1.84,883,54.7,8.18,-93.5,7.01,2.38,0.689
us,trend_chase,1d,60,0.2,,120,trail20_TPoff_hold120,1297,53.0,5.56,-96.5,3.8,1.89,883,54.5,10.34,-95.0,6.26,2.74,0.647
us,trend_chase,1d,60,0.25,0.2,120,trail25_TP20_hold120,1297,60.8,4.34,-96.3,4.2,1.69,883,62.5,5.51,-92.0,6.26,1.93,0.49
us,trend_chase,1d,60,0.25,0.25,120,trail25_TP25_hold120,1297,58.1,4.78,-96.1,4.28,1.73,883,59.9,5.98,-96.0,6.26,1.96,0.463
us,trend_chase,1d,60,0.25,0.3,120,trail25_TP30_hold120,1297,56.6,5.06,-97.6,4.31,1.76,883,59.0,6.79,-97.0,6.63,2.08,0.538
us,trend_chase,1d,60,0.25,0.4,120,trail25_TP40_hold120,1297,55.3,5.45,-97.7,4.31,1.82,883,58.1,8.17,-96.4,7.14,2.3,0.657
us,trend_chase,1d,60,0.25,0.5,120,trail25_TP50_hold120,1297,55.2,5.57,-97.9,4.2,1.83,883,58.1,8.91,-97.4,7.28,2.41,0.733
us,trend_chase,1d,60,0.25,,120,trail25_TPoff_hold120,1297,55.2,5.86,-97.0,3.86,1.88,883,57.9,11.55,-98.1,6.53,2.83,0.692
us,trend_chase,1d,60,0.3,0.2,120,trail30_TP20_hold120,1297,62.1,4.5,-97.0,4.26,1.72,883,64.1,5.82,-95.7,6.42,1.98,0.507
us,trend_chase,1d,60,0.3,0.25,120,trail30_TP25_hold120,1297,59.6,4.95,-96.6,4.34,1.76,883,61.8,6.3,-98.3,6.4,2.01,0.475
us,trend_chase,1d,60,0.3,0.3,120,trail30_TP30_hold120,1297,58.3,5.23,-97.8,4.36,1.78,883,61.2,7.14,-98.9,6.79,2.12,0.557
us,trend_chase,1d,60,0.3,0.4,120,trail30_TP40_hold120,1297,56.9,5.58,-97.2,4.32,1.82,883,60.1,8.43,-98.7,7.2,2.3,0.667
us,trend_chase,1d,60,0.3,0.5,120,trail30_TP50_hold120,1297,56.4,5.73,-97.6,4.23,1.84,883,59.7,9.15,-99.1,7.33,2.41,0.733
us,trend_chase,1d,60,0.3,,120,trail30_TPoff_hold120,1297,56.4,5.89,-97.5,3.86,1.87,883,59.5,11.85,-99.4,6.62,2.82,0.715
us,trend_chase,1d,60,0.1,0.2,252,trail10_TP20_hold252,1297,45.4,2.93,-94.7,3.63,1.7,883,52.4,4.86,-71.9,7.12,2.33,0.961
us,trend_chase,1d,60,0.1,0.25,252,trail10_TP25_hold252,1297,45.3,2.99,-95.7,3.51,1.71,883,52.1,5.08,-72.2,6.95,2.39,0.98
us,trend_chase,1d,60,0.1,0.3,252,trail10_TP30_hold252,1297,45.2,3.31,-96.0,3.65,1.79,883,52.1,5.42,-71.9,6.94,2.48,0.901
us,trend_chase,1d,60,0.1,0.4,252,trail10_TP40_hold252,1297,45.2,3.62,-96.5,3.72,1.86,883,52.1,5.85,-71.9,6.85,2.6,0.841
us,trend_chase,1d,60,0.1,0.5,252,trail10_TP50_hold252,1297,45.2,3.57,-96.5,3.59,1.85,883,52.1,6.21,-72.1,6.8,2.7,0.894
us,trend_chase,1d,60,0.1,,252,trail10_TPoff_hold252,1297,45.2,3.4,-96.5,3.36,1.81,883,52.1,6.81,-72.1,5.91,2.86,0.759
us,trend_chase,1d,60,0.15,0.2,252,trail15_TP20_hold252,1297,46.9,4.04,-95.5,4.2,1.71,883,51.5,5.38,-82.8,6.77,2.07,0.612
us,trend_chase,1d,60,0.15,0.25,252,trail15_TP25_hold252,1297,46.3,4.55,-95.2,4.35,1.8,883,50.1,5.86,-88.3,6.73,2.15,0.547
us,trend_chase,1d,60,0.15,0.3,252,trail15_TP30_hold252,1297,46.0,5.0,-95.2,4.48,1.88,883,49.7,6.56,-88.7,6.94,2.28,0.549
us,trend_chase,1d,60,0.15,0.4,252,trail15_TP40_hold252,1297,45.7,5.55,-96.1,4.48,1.98,883,49.6,7.43,-89.1,7.0,2.45,0.562
us,trend_chase,1d,60,0.15,0.5,252,trail15_TP50_hold252,1297,45.7,5.71,-96.1,4.34,2.0,883,49.6,7.93,-89.7,6.94,2.55,0.599
us,trend_chase,1d,60,0.15,,252,trail15_TPoff_hold252,1297,45.7,5.76,-98.5,3.89,2.01,883,49.5,9.63,-89.8,5.96,2.88,0.532
us,trend_chase,1d,60,0.2,0.2,252,trail20_TP20_hold252,1297,56.2,5.26,-93.3,4.94,1.8,883,58.7,5.98,-91.2,6.75,1.98,0.366
us,trend_chase,1d,60,0.2,0.25,252,trail20_TP25_hold252,1297,50.2,5.89,-95.9,5.04,1.87,883,52.7,6.43,-95.0,6.58,2.0,0.306
us,trend_chase,1d,60,0.2,0.3,252,trail20_TP30_hold252,1297,48.2,6.53,-95.1,5.18,1.96,883,49.9,7.21,-95.6,6.79,2.11,0.311
us,trend_chase,1d,60,0.2,0.4,252,trail20_TP40_hold252,1297,47.6,7.36,-97.2,5.22,2.07,883,49.6,8.51,-93.2,7.08,2.31,0.356
us,trend_chase,1d,60,0.2,0.5,252,trail20_TP50_hold252,1297,47.6,7.99,-97.1,5.22,2.16,883,49.6,9.48,-95.3,7.22,2.46,0.383
us,trend_chase,1d,60,0.2,,252,trail20_TPoff_hold252,1297,47.6,9.24,-97.1,4.41,2.35,883,49.4,14.56,-96.7,6.23,3.24,0.413
us,trend_chase,1d,60,0.25,0.2,252,trail25_TP20_hold252,1297,63.0,5.88,-94.4,5.17,1.83,883,63.3,6.35,-98.4,6.73,1.97,0.302
us,trend_chase,1d,60,0.25,0.25,252,trail25_TP25_hold252,1297,58.2,6.7,-97.4,5.34,1.89,883,58.7,7.05,-99.1,6.78,2.01,0.27
us,trend_chase,1d,60,0.25,0.3,252,trail25_TP30_hold252,1297,54.4,7.28,-96.9,5.39,1.94,883,55.6,7.85,-99.3,6.95,2.09,0.289
us,trend_chase,1d,60,0.25,0.4,252,trail25_TP40_hold252,1297,51.5,8.41,-98.5,5.55,2.07,883,53.2,9.49,-98.8,7.4,2.3,0.333
us,trend_chase,1d,60,0.25,0.5,252,trail25_TP50_hold252,1297,51.1,8.93,-98.5,5.45,2.13,883,53.2,10.68,-99.3,7.59,2.46,0.393
us,trend_chase,1d,60,0.25,,252,trail25_TPoff_hold252,1297,51.0,11.41,-98.5,4.57,2.44,883,53.0,18.86,-99.5,6.41,3.58,0.403
us,trend_chase,1d,60,0.3,0.2,252,trail30_TP20_hold252,1297,66.5,6.45,-98.6,5.45,1.9,883,67.3,7.12,-99.2,7.28,2.09,0.336
us,trend_chase,1d,60,0.3,0.25,252,trail30_TP25_hold252,1297,62.5,7.35,-99.0,5.64,1.96,883,63.0,7.85,-99.7,7.24,2.1,0.284
us,trend_chase,1d,60,0.3,0.3,252,trail30_TP30_hold252,1297,59.4,8.1,-97.8,5.74,2.01,883,60.6,8.81,-99.8,7.45,2.18,0.298
us,trend_chase,1d,60,0.3,0.4,252,trail30_TP40_hold252,1297,56.1,9.35,-98.0,5.91,2.13,883,57.8,10.52,-99.7,7.85,2.36,0.328
us,trend_chase,1d,60,0.3,0.5,252,trail30_TP50_hold252,1297,54.7,10.04,-98.3,5.85,2.2,883,56.4,11.88,-99.8,8.05,2.53,0.376
us,trend_chase,1d,60,0.3,,252,trail30_TPoff_hold252,1297,54.5,12.46,-98.4,4.93,2.49,883,56.1,20.88,-99.9,6.8,3.68,0.379
kr,quiet_bottom,1w,binary,0.1,0.2,13,trail10_TP20_hold13,370,54.3,7.0,-82.8,3.48,2.47,242,43.4,4.5,-87.2,2.13,1.66,-0.388
kr,quiet_bottom,1w,binary,0.1,0.25,13,trail10_TP25_hold13,370,54.1,7.59,-81.1,3.57,2.6,242,42.6,4.56,-88.5,2.07,1.67,-0.42
kr,quiet_bottom,1w,binary,0.1,0.3,13,trail10_TP30_hold13,370,54.1,7.95,-81.5,3.55,2.67,242,42.1,4.54,-88.5,2.04,1.67,-0.425
kr,quiet_bottom,1w,binary,0.1,0.4,13,trail10_TP40_hold13,370,53.8,8.9,-83.4,3.61,2.87,242,42.1,4.66,-88.5,2.02,1.69,-0.44
kr,quiet_bottom,1w,binary,0.1,0.5,13,trail10_TP50_hold13,370,53.8,9.31,-83.4,3.59,2.95,242,42.1,4.81,-88.3,2.03,1.71,-0.435
kr,quiet_bottom,1w,binary,0.1,,13,trail10_TPoff_hold13,370,53.8,10.53,-85.7,3.19,3.21,242,42.1,4.41,-88.3,1.71,1.65,-0.464
kr,quiet_bottom,1w,binary,0.15,0.2,13,trail15_TP20_hold13,370,60.0,8.7,-88.2,4.14,2.8,242,48.8,5.74,-90.6,2.56,1.77,-0.382
kr,quiet_bottom,1w,binary,0.15,0.25,13,trail15_TP25_hold13,370,59.2,9.34,-86.9,4.22,2.93,242,46.7,6.16,-92.6,2.58,1.82,-0.389
kr,quiet_bottom,1w,binary,0.15,0.3,13,trail15_TP30_hold13,370,59.2,9.88,-85.4,4.22,3.04,242,46.3,6.35,-92.6,2.59,1.85,-0.386
kr,quiet_bottom,1w,binary,0.15,0.4,13,trail15_TP40_hold13,370,58.9,10.93,-86.4,4.26,3.25,242,46.3,6.38,-91.7,2.5,1.85,-0.413
kr,quiet_bottom,1w,binary,0.15,0.5,13,trail15_TP50_hold13,370,58.9,11.42,-86.3,4.19,3.35,242,46.3,6.26,-91.1,2.42,1.84,-0.422
kr,quiet_bottom,1w,binary,0.15,,13,trail15_TPoff_hold13,370,58.9,12.09,-86.3,3.62,3.49,242,46.3,6.2,-91.2,2.07,1.83,-0.428
kr,quiet_bottom,1w,binary,0.2,0.2,13,trail20_TP20_hold13,370,63.8,9.11,-84.7,4.34,2.93,242,54.1,6.68,-90.5,2.97,1.93,-0.316
kr,quiet_bottom,1w,binary,0.2,0.25,13,trail20_TP25_hold13,370,62.2,9.68,-83.1,4.37,3.02,242,50.8,6.96,-92.5,2.9,1.94,-0.336
kr,quiet_bottom,1w,binary,0.2,0.3,13,trail20_TP30_hold13,370,61.6,10.18,-83.1,4.33,3.1,242,50.4,7.24,-92.4,2.94,1.98,-0.321
kr,quiet_bottom,1w,binary,0.2,0.4,13,trail20_TP40_hold13,370,60.8,11.21,-83.0,4.34,3.3,242,50.0,7.65,-90.8,2.92,2.04,-0.327
kr,quiet_bottom,1w,binary,0.2,0.5,13,trail20_TP50_hold13,370,60.8,11.62,-83.0,4.24,3.38,242,50.0,7.91,-90.5,2.89,2.07,-0.318
kr,quiet_bottom,1w,binary,0.2,,13,trail20_TPoff_hold13,370,60.8,13.17,-86.1,3.69,3.7,242,50.0,8.85,-90.8,2.62,2.2,-0.29
kr,quiet_bottom,1w,binary,0.25,0.2,13,trail25_TP20_hold13,370,64.3,9.34,-85.3,4.43,3.01,242,56.6,7.14,-91.0,3.17,2.02,-0.284
kr,quiet_bottom,1w,binary,0.25,0.25,13,trail25_TP25_hold13,370,63.0,9.96,-83.8,4.48,3.12,242,53.7,7.44,-95.2,3.09,2.02,-0.31
kr,quiet_bottom,1w,binary,0.25,0.3,13,trail25_TP30_hold13,370,62.2,10.42,-83.6,4.43,3.18,242,52.9,7.8,-95.2,3.15,2.06,-0.289
kr,quiet_bottom,1w,binary,0.25,0.4,13,trail25_TP40_hold13,370,60.8,11.33,-83.6,4.38,3.34,242,52.1,8.28,-94.6,3.14,2.12,-0.283
kr,quiet_bottom,1w,binary,0.25,0.5,13,trail25_TP50_hold13,370,60.8,11.74,-83.6,4.28,3.43,242,52.1,8.56,-94.2,3.11,2.16,-0.273
kr,quiet_bottom,1w,binary,0.25,,13,trail25_TPoff_hold13,370,60.8,13.34,-85.1,3.72,3.76,242,52.1,9.27,-94.3,2.74,2.25,-0.263
kr,quiet_bottom,1w,binary,0.3,0.2,13,trail30_TP20_hold13,370,64.3,9.38,-86.6,4.46,3.03,242,57.4,7.49,-89.3,3.32,2.09,-0.256
kr,quiet_bottom,1w,binary,0.3,0.25,13,trail30_TP25_hold13,370,63.0,10.01,-85.2,4.51,3.15,242,54.5,7.89,-94.4,3.27,2.11,-0.275
kr,quiet_bottom,1w,binary,0.3,0.3,13,trail30_TP30_hold13,370,62.4,10.5,-85.0,4.47,3.22,242,54.1,8.35,-94.4,3.37,2.17,-0.246
kr,quiet_bottom,1w,binary,0.3,0.4,13,trail30_TP40_hold13,370,61.4,11.51,-85.0,4.45,3.39,242,53.3,8.79,-93.6,3.33,2.22,-0.252
kr,quiet_bottom,1w,binary,0.3,0.5,13,trail30_TP50_hold13,370,61.4,11.97,-85.0,4.36,3.49,242,53.3,9.07,-93.1,3.3,2.26,-0.243
kr,quiet_bottom,1w,binary,0.3,,13,trail30_TPoff_hold13,370,61.4,13.78,-85.0,3.81,3.87,242,53.3,9.75,-93.2,2.89,2.35,-0.241
kr,quiet_bottom,1w,binary,0.1,0.2,26,trail10_TP20_hold26,370,58.4,9.57,-88.8,4.45,3.13,242,43.8,5.16,-87.4,2.33,1.74,-0.476
kr,quiet_bottom,1w,binary,0.1,0.25,26,trail10_TP25_hold26,370,58.1,10.61,-88.8,4.59,3.36,242,43.0,5.56,-89.7,2.39,1.8,-0.479
kr,quiet_bottom,1w,binary,0.1,0.3,26,trail10_TP30_hold26,370,58.1,11.29,-91.8,4.56,3.51,242,42.6,5.58,-89.7,2.36,1.8,-0.482
kr,quiet_bottom,1w,binary,0.1,0.4,26,trail10_TP40_hold26,370,57.8,11.9,-91.8,4.45,3.64,242,42.6,5.59,-87.1,2.29,1.8,-0.485
kr,quiet_bottom,1w,binary,0.1,0.5,26,trail10_TP50_hold26,370,57.8,12.64,-91.8,4.4,3.8,242,42.6,5.29,-87.1,2.16,1.76,-0.509
kr,quiet_bottom,1w,binary,0.1,,26,trail10_TPoff_hold26,370,57.8,15.84,-92.6,3.86,4.51,242,42.6,6.51,-89.4,1.87,1.94,-0.516
kr,quiet_bottom,1w,binary,0.15,0.2,26,trail15_TP20_hold26,370,64.3,12.29,-92.1,5.4,3.52,242,46.7,6.27,-92.2,2.63,1.79,-0.513
kr,quiet_bottom,1w,binary,0.15,0.25,26,trail15_TP25_hold26,370,62.7,13.77,-92.1,5.58,3.81,242,43.4,6.96,-95.3,2.73,1.87,-0.511
kr,quiet_bottom,1w,binary,0.15,0.3,26,trail15_TP30_hold26,370,62.7,14.84,-92.8,5.59,4.03,242,43.0,7.12,-95.3,2.73,1.89,-0.512
kr,quiet_bottom,1w,binary,0.15,0.4,26,trail15_TP40_hold26,370,62.4,16.3,-92.1,5.56,4.32,242,43.0,7.35,-94.2,2.68,1.92,-0.518
kr,quiet_bottom,1w,binary,0.15,0.5,26,trail15_TP50_hold26,370,62.4,17.5,-92.1,5.46,4.56,242,43.0,6.71,-94.2,2.44,1.84,-0.553
kr,quiet_bottom,1w,binary,0.15,,26,trail15_TPoff_hold26,370,62.4,19.66,-94.5,4.59,5.0,242,43.0,7.45,-95.4,1.97,1.93,-0.571
kr,quiet_bottom,1w,binary,0.2,0.2,26,trail20_TP20_hold26,370,71.6,13.82,-94.3,6.03,3.87,242,53.7,8.09,-90.7,3.3,2.03,-0.453
kr,quiet_bottom,1w,binary,0.2,0.25,26,trail20_TP25_hold26,370,68.4,15.25,-94.3,6.08,4.07,242,49.6,8.88,-94.0,3.37,2.1,-0.446
kr,quiet_bottom,1w,binary,0.2,0.3,26,trail20_TP30_hold26,370,67.8,16.63,-95.4,6.14,4.31,242,49.2,9.5,-94.0,3.47,2.18,-0.435
kr,quiet_bottom,1w,binary,0.2,0.4,26,trail20_TP40_hold26,370,66.8,18.71,-94.8,6.18,4.68,242,48.8,10.08,-92.5,3.45,2.25,-0.442
kr,quiet_bottom,1w,binary,0.2,0.5,26,trail20_TP50_hold26,370,66.8,19.86,-95.9,5.98,4.91,242,48.8,10.18,-92.5,3.35,2.26,-0.44
kr,quiet_bottom,1w,binary,0.2,,26,trail20_TPoff_hold26,370,66.8,24.84,-96.2,5.03,5.89,242,48.8,14.35,-94.0,3.01,2.78,-0.402
kr,quiet_bottom,1w,binary,0.25,0.2,26,trail25_TP20_hold26,370,74.1,14.4,-94.1,6.25,4.04,242,57.4,8.74,-91.1,3.48,2.08,-0.443
kr,quiet_bottom,1w,binary,0.25,0.25,26,trail25_TP25_hold26,370,71.1,15.75,-94.1,6.22,4.12,242,53.7,9.53,-91.5,3.52,2.12,-0.434
kr,quiet_bottom,1w,binary,0.25,0.3,26,trail25_TP30_hold26,370,70.0,17.21,-95.7,6.28,4.34,242,52.1,10.15,-91.6,3.6,2.18,-0.427
kr,quiet_bottom,1w,binary,0.25,0.4,26,trail25_TP40_hold26,370,68.4,19.24,-94.6,6.3,4.69,242,50.8,11.52,-91.1,3.79,2.33,-0.398
kr,quiet_bottom,1w,binary,0.25,0.5,26,trail25_TP50_hold26,370,67.8,20.08,-97.7,5.99,4.82,242,50.8,11.32,-91.1,3.62,2.31,-0.396
kr,quiet_bottom,1w,binary,0.25,,26,trail25_TPoff_hold26,370,67.6,25.38,-97.9,5.1,5.81,242,50.8,15.02,-94.3,3.13,2.74,-0.386
kr,quiet_bottom,1w,binary,0.3,0.2,26,trail30_TP20_hold26,370,74.9,14.46,-94.4,6.19,4.01,242,59.9,9.92,-90.8,3.96,2.32,-0.36
kr,quiet_bottom,1w,binary,0.3,0.25,26,trail30_TP25_hold26,370,72.4,15.94,-94.4,6.24,4.15,242,57.4,11.12,-90.8,4.12,2.42,-0.34
kr,quiet_bottom,1w,binary,0.3,0.3,26,trail30_TP30_hold26,370,71.6,17.72,-94.7,6.28,4.45,242,57.0,12.22,-90.8,4.34,2.56,-0.309
kr,quiet_bottom,1w,binary,0.3,0.4,26,trail30_TP40_hold26,370,70.3,19.82,-94.1,6.33,4.77,242,56.2,13.65,-90.8,4.49,2.72,-0.291
kr,quiet_bottom,1w,binary,0.3,0.5,26,trail30_TP50_hold26,370,69.2,20.74,-97.2,6.02,4.89,242,55.8,14.15,-90.8,4.43,2.78,-0.264
kr,quiet_bottom,1w,binary,0.3,,26,trail30_TPoff_hold26,370,68.9,26.35,-97.0,5.1,5.92,242,55.8,19.08,-95.1,3.75,3.4,-0.265
kr,quiet_bottom,1w,binary,0.1,0.2,52,trail10_TP20_hold52,370,60.3,10.48,-92.9,4.81,3.46,242,46.3,6.47,-85.9,2.94,2.03,-0.389
kr,quiet_bottom,1w,binary,0.1,0.25,52,trail10_TP25_hold52,370,59.7,11.33,-92.9,4.84,3.65,242,45.5,6.93,-85.9,2.99,2.1,-0.382
kr,quiet_bottom,1w,binary,0.1,0.3,52,trail10_TP30_hold52,370,59.7,11.87,-94.7,4.74,3.78,242,45.0,7.07,-85.9,2.99,2.13,-0.369
kr,quiet_bottom,1w,binary,0.1,0.4,52,trail10_TP40_hold52,370,59.5,12.74,-94.7,4.68,3.98,242,45.0,7.32,-85.9,2.97,2.17,-0.365
kr,quiet_bottom,1w,binary,0.1,0.5,52,trail10_TP50_hold52,370,59.5,13.52,-94.7,4.61,4.16,242,45.0,6.97,-85.9,2.81,2.11,-0.39
kr,quiet_bottom,1w,binary,0.1,,52,trail10_TPoff_hold52,370,59.5,18.2,-94.7,4.06,5.25,242,45.0,8.49,-85.9,2.2,2.35,-0.458
kr,quiet_bottom,1w,binary,0.15,0.2,52,trail15_TP20_hold52,370,65.7,13.75,-95.2,5.91,3.87,242,49.2,7.82,-89.7,3.29,2.06,-0.443
kr,quiet_bottom,1w,binary,0.15,0.25,52,trail15_TP25_hold52,370,63.8,15.25,-95.2,6.02,4.17,242,45.9,8.87,-93.6,3.45,2.19,-0.427
kr,quiet_bottom,1w,binary,0.15,0.3,52,trail15_TP30_hold52,370,63.8,16.13,-95.7,5.91,4.35,242,45.5,9.02,-93.6,3.42,2.21,-0.421
kr,quiet_bottom,1w,binary,0.15,0.4,52,trail15_TP40_hold52,370,63.5,17.76,-95.2,5.85,4.68,242,45.5,9.49,-92.0,3.4,2.27,-0.419
kr,quiet_bottom,1w,binary,0.15,0.5,52,trail15_TP50_hold52,370,63.5,19.62,-95.4,5.78,5.06,242,45.5,8.58,-92.0,3.08,2.15,-0.467
kr,quiet_bottom,1w,binary,0.15,,52,trail15_TPoff_hold52,370,63.5,24.17,-96.9,4.86,6.01,242,45.5,10.05,-93.6,2.35,2.34,-0.516
kr,quiet_bottom,1w,binary,0.2,0.2,52,trail20_TP20_hold52,370,73.5,16.0,-96.7,6.76,4.27,242,57.9,10.26,-90.8,4.18,2.4,-0.382
kr,quiet_bottom,1w,binary,0.2,0.25,52,trail20_TP25_hold52,370,68.6,17.57,-96.7,6.75,4.44,242,53.7,11.45,-91.0,4.3,2.51,-0.363
kr,quiet_bottom,1w,binary,0.2,0.3,52,trail20_TP30_hold52,370,65.7,19.29,-97.3,6.7,4.7,242,53.3,12.27,-90.8,4.41,2.62,-0.342
kr,quiet_bottom,1w,binary,0.2,0.4,52,trail20_TP40_hold52,370,64.6,22.27,-97.0,6.8,5.23,242,52.9,13.21,-90.8,4.4,2.74,-0.353
kr,quiet_bottom,1w,binary,0.2,0.5,52,trail20_TP50_hold52,370,64.6,24.85,-97.2,6.7,5.72,242,52.9,12.84,-90.8,4.15,2.69,-0.381
kr,quiet_bottom,1w,binary,0.2,,52,trail20_TPoff_hold52,370,64.6,33.9,-97.9,4.09,7.44,242,52.9,25.45,-93.0,3.2,4.36,-0.218
kr,quiet_bottom,1w,binary,0.25,0.2,52,trail25_TP20_hold52,370,78.1,16.97,-97.5,7.05,4.37,242,63.6,11.37,-91.5,4.52,2.52,-0.359
kr,quiet_bottom,1w,binary,0.25,0.25,52,trail25_TP25_hold52,370,73.5,18.42,-97.5,6.89,4.3,242,59.5,12.35,-91.5,4.51,2.54,-0.345
kr,quiet_bottom,1w,binary,0.25,0.3,52,trail25_TP30_hold52,370,70.0,20.31,-98.0,6.86,4.48,242,58.3,13.3,-91.5,4.66,2.65,-0.321
kr,quiet_bottom,1w,binary,0.25,0.4,52,trail25_TP40_hold52,370,66.5,23.17,-97.7,6.86,4.84,242,56.6,15.36,-91.5,4.93,2.89,-0.281
kr,quiet_bottom,1w,binary,0.25,0.5,52,trail25_TP50_hold52,370,64.6,24.94,-98.9,6.47,5.0,242,56.6,14.83,-93.9,4.6,2.83,-0.289
kr,quiet_bottom,1w,binary,0.25,,52,trail25_TPoff_hold52,370,64.1,32.64,-99.2,3.95,6.21,242,56.6,27.95,-95.9,3.44,4.44,-0.129
kr,quiet_bottom,1w,binary,0.3,0.2,52,trail30_TP20_hold52,370,78.9,16.91,-98.0,6.62,4.07,242,67.4,13.06,-91.3,5.25,2.94,-0.207
kr,quiet_bottom,1w,binary,0.3,0.25,52,trail30_TP25_hold52,370,74.6,18.51,-98.0,6.61,4.1,242,64.5,14.49,-91.3,5.34,3.01,-0.192
kr,quiet_bottom,1w,binary,0.3,0.3,52,trail30_TP30_hold52,370,71.6,20.7,-98.7,6.61,4.33,242,64.5,15.83,-91.3,5.6,3.19,-0.153
kr,quiet_bottom,1w,binary,0.3,0.4,52,trail30_TP40_hold52,370,68.4,23.74,-98.0,6.73,4.64,242,63.2,17.91,-91.3,5.78,3.43,-0.141
kr,quiet_bottom,1w,binary,0.3,0.5,52,trail30_TP50_hold52,370,64.9,25.71,-99.3,6.43,4.8,242,62.4,18.6,-91.3,5.65,3.52,-0.121
kr,quiet_bottom,1w,binary,0.3,,52,trail30_TPoff_hold52,370,63.5,32.75,-99.5,3.93,5.8,242,62.4,35.99,-95.6,3.72,5.88,-0.053
us,quiet_bottom,1w,binary,0.1,0.2,13,trail10_TP20_hold13,251,48.6,4.86,-95.8,1.73,1.75,155,57.4,9.74,-91.3,3.41,2.8,0.971
us,quiet_bottom,1w,binary,0.1,0.25,13,trail10_TP25_hold13,251,48.6,5.01,-95.8,1.72,1.78,155,56.1,10.93,-91.3,3.55,2.98,1.064
us,quiet_bottom,1w,binary,0.1,0.3,13,trail10_TP30_hold13,251,48.6,5.29,-97.0,1.76,1.82,155,56.1,11.03,-91.3,3.48,3.0,0.977
us,quiet_bottom,1w,binary,0.1,0.4,13,trail10_TP40_hold13,251,48.6,5.72,-97.5,1.8,1.88,155,56.1,12.09,-91.3,3.57,3.19,0.983
us,quiet_bottom,1w,binary,0.1,0.5,13,trail10_TP50_hold13,251,48.6,6.18,-97.5,1.79,1.96,155,56.1,12.85,-91.3,3.61,3.32,1.017
us,quiet_bottom,1w,binary,0.1,,13,trail10_TPoff_hold13,251,48.6,7.04,-97.5,1.43,2.09,155,56.1,18.38,-91.3,3.4,4.32,1.378
us,quiet_bottom,1w,binary,0.15,0.2,13,trail15_TP20_hold13,251,53.4,5.65,-97.9,1.91,1.79,155,61.3,10.46,-91.0,3.6,2.81,0.885
us,quiet_bottom,1w,binary,0.15,0.25,13,trail15_TP25_hold13,251,52.2,6.0,-97.9,1.92,1.83,155,59.4,11.84,-91.0,3.77,2.99,0.964
us,quiet_bottom,1w,binary,0.15,0.3,13,trail15_TP30_hold13,251,52.2,6.32,-98.5,1.96,1.88,155,58.7,11.9,-91.0,3.66,2.98,0.867
us,quiet_bottom,1w,binary,0.15,0.4,13,trail15_TP40_hold13,251,52.2,7.09,-98.7,2.07,1.99,155,58.7,13.18,-91.0,3.77,3.19,0.821
us,quiet_bottom,1w,binary,0.15,0.5,13,trail15_TP50_hold13,251,52.2,7.71,-98.7,2.07,2.07,155,58.7,13.4,-91.0,3.67,3.23,0.773
us,quiet_bottom,1w,binary,0.15,,13,trail15_TPoff_hold13,251,52.2,8.57,-98.8,1.73,2.19,155,58.7,19.62,-91.0,3.51,4.26,1.029
us,quiet_bottom,1w,binary,0.2,0.2,13,trail20_TP20_hold13,251,57.8,6.63,-95.7,2.2,1.95,155,66.5,11.89,-91.0,4.08,3.2,0.855
us,quiet_bottom,1w,binary,0.2,0.25,13,trail20_TP25_hold13,251,55.4,7.12,-95.0,2.23,2.0,155,63.9,13.21,-91.0,4.2,3.36,0.883
us,quiet_bottom,1w,binary,0.2,0.3,13,trail20_TP30_hold13,251,54.6,7.37,-97.6,2.24,2.02,155,61.3,14.26,-91.0,4.23,3.48,0.888
us,quiet_bottom,1w,binary,0.2,0.4,13,trail20_TP40_hold13,251,53.8,8.08,-98.2,2.3,2.12,155,61.3,15.5,-91.0,4.31,3.69,0.874
us,quiet_bottom,1w,binary,0.2,0.5,13,trail20_TP50_hold13,251,53.8,8.5,-98.8,2.24,2.18,155,61.3,16.21,-91.0,4.29,3.82,0.915
us,quiet_bottom,1w,binary,0.2,,13,trail20_TPoff_hold13,251,53.8,8.53,-98.8,1.74,2.18,155,61.3,22.47,-91.0,3.97,4.9,1.282
us,quiet_bottom,1w,binary,0.25,0.2,13,trail25_TP20_hold13,251,58.2,6.41,-97.5,2.09,1.89,155,67.7,11.96,-91.0,4.07,3.21,0.947
us,quiet_bottom,1w,binary,0.25,0.25,13,trail25_TP25_hold13,251,56.2,6.9,-97.1,2.13,1.94,155,65.2,13.21,-91.0,4.17,3.32,0.958
us,quiet_bottom,1w,binary,0.25,0.3,13,trail25_TP30_hold13,251,55.4,7.16,-98.6,2.14,1.96,155,63.2,14.34,-91.0,4.23,3.46,0.977
