category,symbol,ts_utc,ts_kst,close,body_pct,close_to_weekly_ma20_pct
base,USUSDT,2026-05-10 21:00:00+00:00,2026-05-11 06:00:00+09:00,0.00703,14.569752281616685,32.09195704662676
base,USUSDT,2026-05-16 01:00:00+00:00,2026-05-16 10:00:00+09:00,0.005532,6.795366795366793,8.401508842404338
base,USUSDT,2026-05-29 14:00:00+00:00,2026-05-29 23:00:00+09:00,0.008129,15.731776765375868,68.1038939553736
base,USUSDT,2026-06-01 16:00:00+00:00,2026-06-02 01:00:00+09:00,0.00851,6.494806657489681,75.85733031627454
base,USUSDT,2026-06-02 06:00:00+00:00,2026-06-02 15:00:00+09:00,0.011296,12.174776564051633,133.42942458902905
base,USUSDT,2026-06-02 21:00:00+00:00,2026-06-03 06:00:00+09:00,0.012866,8.601333670971561,165.87313887769545
above_w20,USUSDT,2026-05-05 13:00:00+00:00,2026-05-05 22:00:00+09:00,0.005801,5.052517203911622,8.999351753553606
above_w20,USUSDT,2026-05-10 21:00:00+00:00,2026-05-11 06:00:00+09:00,0.00703,14.569752281616685,32.09195704662676
above_w20,USUSDT,2026-05-16 01:00:00+00:00,2026-05-16 10:00:00+09:00,0.005532,6.795366795366793,8.401508842404338
above_w20,USUSDT,2026-05-29 14:00:00+00:00,2026-05-29 23:00:00+09:00,0.008129,15.731776765375868,68.1038939553736
above_w20,USUSDT,2026-06-01 16:00:00+00:00,2026-06-02 01:00:00+09:00,0.00851,6.494806657489681,75.85733031627454
above_w20,USUSDT,2026-06-02 06:00:00+00:00,2026-06-02 15:00:00+09:00,0.011296,12.174776564051633,133.42942458902905
above_w20,USUSDT,2026-06-02 21:00:00+00:00,2026-06-03 06:00:00+09:00,0.012866,8.601333670971561,165.87313887769545
w20_band_0to10,USUSDT,2026-05-05 13:00:00+00:00,2026-05-05 22:00:00+09:00,0.005801,5.052517203911622,8.999351753553606
w20_band_0to10,USUSDT,2026-05-16 01:00:00+00:00,2026-05-16 10:00:00+09:00,0.005532,6.795366795366793,8.401508842404338
base,VELVETUSDT,2026-05-12 13:00:00+00:00,2026-05-12 22:00:00+09:00,0.09923,6.986522911051213,-2.3110432920676485
base,VELVETUSDT,2026-05-12 14:00:00+00:00,2026-05-12 23:00:00+09:00,0.10435,5.1597299203869795,2.72944303610542
base,VELVETUSDT,2026-05-12 18:00:00+00:00,2026-05-13 03:00:00+09:00,0.10315,8.191734843717235,1.5480790529398638
base,VELVETUSDT,2026-05-31 10:00:00+00:00,2026-05-31 19:00:00+09:00,0.1006,7.59358288770053,4.19957429398574
base,VELVETUSDT,2026-06-03 13:00:00+00:00,2026-06-03 22:00:00+09:00,0.10422,6.054747125267118,10.298553270751082
above_w20,VELVETUSDT,2026-05-12 14:00:00+00:00,2026-05-12 23:00:00+09:00,0.10435,5.1597299203869795,2.72944303610542
above_w20,VELVETUSDT,2026-05-12 18:00:00+00:00,2026-05-13 03:00:00+09:00,0.10315,8.191734843717235,1.5480790529398638
above_w20,VELVETUSDT,2026-05-31 10:00:00+00:00,2026-05-31 19:00:00+09:00,0.1006,7.59358288770053,4.19957429398574
above_w20,VELVETUSDT,2026-06-03 13:00:00+00:00,2026-06-03 22:00:00+09:00,0.10422,6.054747125267118,10.298553270751082
w20_band_0to10,VELVETUSDT,2026-05-12 14:00:00+00:00,2026-05-12 23:00:00+09:00,0.10435,5.1597299203869795,2.72944303610542
w20_band_0to10,VELVETUSDT,2026-05-12 18:00:00+00:00,2026-05-13 03:00:00+09:00,0.10315,8.191734843717235,1.5480790529398638
w20_band_0to10,VELVETUSDT,2026-05-31 10:00:00+00:00,2026-05-31 19:00:00+09:00,0.1006,7.59358288770053,4.19957429398574
base,VIRTUALUSDT,2026-06-03 21:00:00+00:00,2026-06-04 06:00:00+09:00,0.7488,5.539112050739957,7.517463690600125
above_w20,VIRTUALUSDT,2026-06-03 21:00:00+00:00,2026-06-04 06:00:00+09:00,0.7488,5.539112050739957,7.517463690600125
w20_band_0to10,VIRTUALUSDT,2026-06-03 21:00:00+00:00,2026-06-04 06:00:00+09:00,0.7488,5.539112050739957,7.517463690600125
base,VVVUSDT,2026-05-13 17:00:00+00:00,2026-05-14 02:00:00+09:00,15.269,5.968491914775483,170.45361956887544
base,VVVUSDT,2026-05-18 04:00:00+00:00,2026-05-18 13:00:00+09:00,14.811,5.079815537424613,136.07137449294305
base,VVVUSDT,2026-05-19 17:00:00+00:00,2026-05-20 02:00:00+09:00,16.966,8.903010462802493,170.41975151220527
base,VVVUSDT,2026-06-01 02:00:00+00:00,2026-06-01 11:00:00+09:00,19.522,6.543688260655996,147.42712294043093
base,VVVUSDT,2026-06-02 16:00:00+00:00,2026-06-03 01:00:00+09:00,18.292,5.7769039495749865,131.83776932826368
base,VVVUSDT,2026-06-03 11:00:00+00:00,2026-06-03 20:00:00+09:00,21.207,8.597910692339216,168.78326996197723
above_w20,VVVUSDT,2026-05-13 17:00:00+00:00,2026-05-14 02:00:00+09:00,15.269,5.968491914775483,170.45361956887544
above_w20,VVVUSDT,2026-05-18 04:00:00+00:00,2026-05-18 13:00:00+09:00,14.811,5.079815537424613,136.07137449294305
above_w20,VVVUSDT,2026-05-19 17:00:00+00:00,2026-05-20 02:00:00+09:00,16.966,8.903010462802493,170.41975151220527
above_w20,VVVUSDT,2026-06-01 02:00:00+00:00,2026-06-01 11:00:00+09:00,19.522,6.543688260655996,147.42712294043093
above_w20,VVVUSDT,2026-06-02 16:00:00+00:00,2026-06-03 01:00:00+09:00,18.292,5.7769039495749865,131.83776932826368
above_w20,VVVUSDT,2026-06-03 11:00:00+00:00,2026-06-03 20:00:00+09:00,21.207,8.597910692339216,168.78326996197723
base,WIFUSDT,2026-06-03 21:00:00+00:00,2026-06-04 06:00:00+09:00,0.1923,5.139420448332417,-8.31287100388586
base,WLDUSDT,2026-05-26 06:00:00+00:00,2026-05-26 15:00:00+09:00,0.3615,5.5166374781085725,5.039880286498816
base,WLDUSDT,2026-05-30 13:00:00+00:00,2026-05-30 22:00:00+09:00,0.3232,5.483028720626626,-6.088826255611571
base,WLDUSDT,2026-05-30 18:00:00+00:00,2026-05-31 03:00:00+09:00,0.3681,7.631578947368407,6.9576208394473396
above_w20,WLDUSDT,2026-05-26 06:00:00+00:00,2026-05-26 15:00:00+09:00,0.3615,5.5166374781085725,5.039880286498816
above_w20,WLDUSDT,2026-05-30 18:00:00+00:00,2026-05-31 03:00:00+09:00,0.3681,7.631578947368407,6.9576208394473396
w20_band_0to10,WLDUSDT,2026-05-26 06:00:00+00:00,2026-05-26 15:00:00+09:00,0.3615,5.5166374781085725,5.039880286498816
w20_band_0to10,WLDUSDT,2026-05-30 18:00:00+00:00,2026-05-31 03:00:00+09:00,0.3681,7.631578947368407,6.9576208394473396
base,WUSDT,2026-06-01 03:00:00+00:00,2026-06-01 12:00:00+09:00,0.01363,6.40124902419984,-20.70048871305563
base,WUSDT,2026-06-03 05:00:00+00:00,2026-06-03 14:00:00+09:00,0.01374,5.529953917050692,-20.060507330695838
base,XANUSDT,2026-05-15 12:00:00+00:00,2026-05-15 21:00:00+09:00,0.011029,5.601302183071624,9.441825849665106
base,XANUSDT,2026-05-15 17:00:00+00:00,2026-05-16 02:00:00+09:00,0.010649,7.7506829909946475,5.671049367402638
base,XANUSDT,2026-05-24 17:00:00+00:00,2026-05-25 02:00:00+09:00,0.010463,7.632959572060482,8.37601702859334
base,XANUSDT,2026-05-29 20:00:00+00:00,2026-05-30 05:00:00+09:00,0.011064,9.198578760363194,19.303202014265906
base,XANUSDT,2026-06-02 13:00:00+00:00,2026-06-02 22:00:00+09:00,0.010359,5.060851926977682,16.16354176011484
above_w20,XANUSDT,2026-05-15 12:00:00+00:00,2026-05-15 21:00:00+09:00,0.011029,5.601302183071624,9.441825849665106
above_w20,XANUSDT,2026-05-15 17:00:00+00:00,2026-05-16 02:00:00+09:00,0.010649,7.7506829909946475,5.671049367402638
above_w20,XANUSDT,2026-05-24 17:00:00+00:00,2026-05-25 02:00:00+09:00,0.010463,7.632959572060482,8.37601702859334
above_w20,XANUSDT,2026-05-29 20:00:00+00:00,2026-05-30 05:00:00+09:00,0.011064,9.198578760363194,19.303202014265906
above_w20,XANUSDT,2026-06-02 13:00:00+00:00,2026-06-02 22:00:00+09:00,0.010359,5.060851926977682,16.16354176011484
w20_band_0to10,XANUSDT,2026-05-15 12:00:00+00:00,2026-05-15 21:00:00+09:00,0.011029,5.601302183071624,9.441825849665106
w20_band_0to10,XANUSDT,2026-05-15 17:00:00+00:00,2026-05-16 02:00:00+09:00,0.010649,7.7506829909946475,5.671049367402638
w20_band_0to10,XANUSDT,2026-05-24 17:00:00+00:00,2026-05-25 02:00:00+09:00,0.010463,7.632959572060482,8.37601702859334
base,XLMUSDT,2026-05-27 14:00:00+00:00,2026-05-27 23:00:00+09:00,0.16006,5.761860710981899,-5.042714760322737
base,XLMUSDT,2026-05-29 03:00:00+00:00,2026-05-29 12:00:00+09:00,0.20855,5.461441213653605,23.724489795918362
base,XLMUSDT,2026-05-29 08:00:00+00:00,2026-05-29 17:00:00+09:00,0.22254,7.263700776015811,32.02420503084953
base,XLMUSDT,2026-05-29 22:00:00+00:00,2026-05-30 07:00:00+09:00,0.25555,6.603537460370437,51.607736117702885
base,XLMUSDT,2026-05-31 11:00:00+00:00,2026-05-31 20:00:00+09:00,0.26363,7.153599154574636,56.40128144280966
above_w20,XLMUSDT,2026-05-29 03:00:00+00:00,2026-05-29 12:00:00+09:00,0.20855,5.461441213653605,23.724489795918362
above_w20,XLMUSDT,2026-05-29 08:00:00+00:00,2026-05-29 17:00:00+09:00,0.22254,7.263700776015811,32.02420503084953
above_w20,XLMUSDT,2026-05-29 22:00:00+00:00,2026-05-30 07:00:00+09:00,0.25555,6.603537460370437,51.607736117702885
above_w20,XLMUSDT,2026-05-31 11:00:00+00:00,2026-05-31 20:00:00+09:00,0.26363,7.153599154574636,56.40128144280966
base,XPINUSDT,2026-05-29 13:00:00+00:00,2026-05-29 22:00:00+09:00,0.0012975,6.632149901380667,-16.593009240658894
base,XPLUSDT,2026-05-28 17:00:00+00:00,2026-05-29 02:00:00+09:00,0.09336,7.768671360960407,-9.848492163887252
base,ZECUSDT,2026-05-05 20:00:00+00:00,2026-05-06 05:00:00+09:00,488.07,8.80090951648499,52.60819400973674
base,ZECUSDT,2026-05-06 07:00:00+00:00,2026-05-06 16:00:00+09:00,593.62,8.299126119716128,85.6112363555636
base,ZECUSDT,2026-05-23 20:00:00+00:00,2026-05-24 05:00:00+09:00,663.66,7.952567626917381,102.52677835759405
above_w20,ZECUSDT,2026-05-05 20:00:00+00:00,2026-05-06 05:00:00+09:00,488.07,8.80090951648499,52.60819400973674
above_w20,ZECUSDT,2026-05-06 07:00:00+00:00,2026-05-06 16:00:00+09:00,593.62,8.299126119716128,85.6112363555636
above_w20,ZECUSDT,2026-05-23 20:00:00+00:00,2026-05-24 05:00:00+09:00,663.66,7.952567626917381,102.52677835759405
base,ZORAUSDT,2026-06-02 13:00:00+00:00,2026-06-02 22:00:00+09:00,0.0124,8.013937282229955,-29.2277838022944
