symbol,score,verdict,s_1m,s_1w,s_1d,m_1w,m_1d,v_1w,acc_w,acc_d,ret_30d,ret_90d,risk_flags,reason,cut,Name,Marcap
001200,27.0,watch,B4,A2,A4,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.094,0.356,,"1W A2 정배열 상승 추세, 1D A4 하락 첫 시도(MA50 근접). MA50 지지 확인 시 1W 눌림목 매수 가능. MA50 이탈 시 skip 전환.",False,유진투자증권,504674037780
120115,27.0,watch,B4,A2,A4,pullback_ma10,breaking,normal,0.0,0.0,-0.097,0.066,,주봉 A2 정배열(긍정)이나 일봉 A4 MA 붕괴(부정) 충돌. 단기 조정 깊이에 따라 주봉 MA20(27662) 지지 확인이 핵심. 일봉 안정화 후 재진입 검토.,False,코오롱인더우,75562578000
012510,27.0,watch,A2,A2,A3,pullback_ma10,riding,normal,0.0,0.0,0.006,0.282,,월봉/주봉 A2 정합 강세이나 일봉 A3 고착 횡보. 거래량 급감(일봉 vol 0.126)과 ATR 극소로 방향성 돌파 임박 가능. 상방 돌파 확인 시 pass 전환 가능.,False,더존비즈온,3777359160000
000070,26.4,skip,B3,A4,B2,pullback_ma50,breaking,normal,0.0,0.3,-0.095,0.007,,1D B2 하락 추세 우세. 1W는 정배열이나 MA 삼선 아래로 이탈(A4). 1M 장기 하락 후 회복 초기 국면. 1D MA 역배열 해소 전 진입 부적합.,False,삼양홀딩스,457251949900
001250,26.0,skip,A4,A4,B2,breaking,breaking,normal,0.0,0.0,-0.037,0.546,drawdown_deep,"월봉·주봉은 A4(하락 첫시도), 일봉은 B2(하락 지속)로 TF간 분리. 고점 급등 후 급격한 되돌림 진행 중이며 일봉 MA10/MA20 하방 이탈 확인. MA50 지지 여부 미확정. 매매 회피.",False,GS글로벌,294232868660
004020,26.0,watch,B4,B5,B2,pullback_ma10,breaking,normal,0.0,0.0,0.066,0.228,,"주봉 B5 상승 retest 구간(매력적)이나 일봉 B2 하락 추세 충돌. 일봉 MA50(38,976) 회복 시 주봉 신호 유효해짐 — 현재는 관망.",False,현대제철,5684790441000
010950,26.0,watch,B4,A2,A5,pullback_ma10,breaking,normal,0.0,0.0,-0.062,0.3,drawdown_deep,주봉 A2 강세(ADX 65) vs 일봉 A5 하락 retest 충돌. 주봉 MA20(109k) 지지 확인 여부가 핵심. 일봉 되돌림 완료 신호 대기.,False,S-Oil,12429140236800
092780,26.0,watch,B3,B4,B4,pullback_ma20,pullback_ma10,normal,0.0,0.0,0.132,0.437,drawdown_deep,1W/1D 모두 B4(첫 상승 시도) 단계이나 반등 미확정. 월봉 급등-반전 패턴 이후 조정 중. MA50 지지 여부 확인 후 진입 검토 필요.,False,DYP,65973984600
451800,26.0,watch,B4,B5,B2,pullback_ma20,breaking,normal,0.0,0.0,-0.067,0.158,,"1W B5 buy zone 신호이나 1D B2 단기 하락 추세로 TF 충돌. 주봉 MA20(5,150) 지지 확인 및 일봉 MA 회복 전까지 관망. 1M 이력 부족으로 장기 사이클 불확실.",False,한화리츠,966248000000
007860,26.0,skip,A3,B3,B2,riding,riding,normal,0.0,0.0,-0.056,-0.091,drawdown_deep,"1D 역배열 B2, 1W 바닥 다지기 B3, 1M 고점 이탈 A3로 TF 분리. 월봉 90일 수익률 +137% 급등 후 조정 중이며 일봉 하락 추세 지속. 주봉 반전 신호 확인 전 관망.",False,서연,219771339840
049800,26.0,watch,B3,B4,B4,pullback_ma20,pullback_ma10,normal,0.0,0.0,-0.084,0.183,drawdown_deep,"1W B4 상승 시도, 1D 전 MA 하방 되밀림으로 충돌. 주봉 급등의 이격 소화 중. MA50 지지 여부 확인 필요.",False,우진플라임,43000000000
000140,25.8,watch,B3,B2,B3,riding,riding,normal,0.0,0.6,-0.052,-0.129,"drawdown_deep,accumulation_suspect","1D 매집 신호(accumulation_score 0.6) 확인되며 B3 바닥 다지기 가능성. 그러나 1W B2 하락 지속 중. 주봉 반전 신호 없이 일봉 매집만으로 진입 부적합. 주봉 MA10(8,984) 돌파 확",False,하이트진로홀딩스,202130923150
001067,25.8,watch,A5,B2,B2,riding,riding,normal,0.3,0.6,-0.079,-0.139,"drawdown_deep,accumulation_suspect",1W/1D B2 정합(강한 하락). 1D accumulation_score 0.6 매집 의심 신호 존재. 하락 추세 강하나 1D 최하단 권에서 거래량 누적 가능성 주목. B3 전환 여부 관찰 필요.,False,JW중외제약2우B,10561641900
138040,25.4,watch,A3,B3,B3,pullback_ma10,pullback_ma10,normal,0.0,0.3,-0.028,-0.001,accumulation_suspect,"월봉 A3 토핑, 주봉/일봉 B3 다지기. 일봉 강양봉 holding + accumulation_score 0.3으로 매집 징후 미약. 일봉 MA10 돌파 + 거래량 동반 시 B4 전환 watch. 현재는 관망.",False,메리츠금융지주,17822484574500
001720,25.0,skip,A2,A4,B2,breaking,riding,distribution_suspect,0.0,0.0,-0.082,0.26,"drawdown_deep,parabolic","1D B2 역배열 하락, 1W A4 MA 이탈 — 단기 TF 명확한 하락. 1M만 A2 정배열이나 parabolic 이후 되돌림 구간. drawdown_deep + parabolic. 1D MA 정배열 복귀 전까지 ",False,신영증권,3047976000000
000880,25.0,watch,A2,A2,A4,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.069,0.444,,월봉·주봉 A2 강세 정합이나 일봉 A4 하락. 주봉은 MA10/MA20 sandwich에서 안정적 지지 중. 일봉 MA50 지지 여부가 관건. ADX 월봉 61로 장기 추세 강도 탁월.,False,한화,10364664093000
336260,25.0,watch,A2,A2,A4,pullback_ma10,pullback_ma20,normal,0.0,0.0,1.165,1.461,parabolic,"월봉·주봉 A2 강세 정배열이나 일봉 A4 전환 — 96,700 고점 후 일봉 조정 단계. parabolic 플래그. MA20(71,100) 지지 확인 후 재진입 고려.",False,두산퓨얼셀,6536273854800
001750,25.0,watch,A2,A2,A4,pullback_ma20,breaking,normal,0.0,0.0,-0.037,0.208,parabolic,"1M/1W A2 상승 추세, 1D A4 하락 첫 시도 — TF 충돌. parabolic(1M ret_90d=2.37). 1W MA20 지지 후 1D 회복 확인 필요. 현재 신규 진입은 보류.",False,한양증권,308666949500
005880,25.0,watch,A1,A2,A4,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.061,0.385,,"1W A2 강세 유지(ADX 58), 1M/1D 는 단기 고점 후 조정 단계. 1D MA50 지지 확인 시 pass 상향 가능. 현재 관망.",False,대한해운,818164506900
028050,25.0,watch,A2,A2,A4,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.038,0.951,,월봉·주봉 A2 강세이나 일봉 A4 하락 확인. 주봉 MA10 접촉 구간(핵심 지지)에서 반등 확인 시 pass 전환 가능. 일봉 MA50 이탈 여부 모니터링 필요.,False,삼성E&A,10760400000000
001550,25.0,watch,B3,B4,A5,pullback_ma50,breaking,accumulation_suspect,0.0,0.0,-0.232,0.09,"drawdown_deep,accumulation_suspect",주봉 B4(상승 시도)이나 일봉 A5(하락 retest 확인 국면). TF 충돌. 월봉 거래량 폭증(매집 의심)이 긍정적이나 일봉 하락 추세 미종료. 일봉 MA10 회복 확인 필요.,False,조비,64695297940
029460,25.0,watch,A2,A2,A4,pullback_ma20,pullback_ma50,normal,0.0,0.0,0.095,0.12,,"월봉/주봉 A2 상승 추세 유지, 일봉 A4(첫 하락) 충돌. 주봉 MA20 지지 여부 핵심. 풀백 깊어지면 skip으로 하향 가능.",False,케이씨,400045420500
007660,25.0,watch,A2,A2,A4,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.16,0.072,parabolic,월봉·주봉 A2이나 일봉 A4 하락 확인. 주봉 MA20 및 일봉 MA50 지지 동시 테스트 중. 90일 월봉 2043% 극단적 상승은 parabolic 경계. 지지 확인 후 재검토 권장.,False,이수페타시스,10262608816200
090460,25.0,watch,A1,A2,A4,pullback_ma10,pullback_ma10,normal,0.0,0.0,0.453,0.994,,주봉 A2 정배열 강세 명확. 월봉 A1 추세 초기. 일봉 A4 첫 하락 이탈 진행 중. 주봉 MA10(28575) 풀백 확인 후 pass 전환 가능. 현재 일봉 이탈 미확정으로 watch.,False,비에이치,1375430750400
006405,25.0,watch,A1,A2,A4,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.289,0.767,parabolic,1W A2 강세이나 1D에서 고점 이후 하락 시도(A4). 1M 기준 90일 수익률 +248% 과열. 1W MA10(274K) 지지 확인 후 재진입 기회 탐색.,False,삼성SDI우,497503020000
007815,25.0,watch,A2,A2,A4,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.138,0.389,,"1M/1W A2 강세 정합이나 1D 에서 MA50 까지 pullback 진행 중, MA50 지지 확인 후 재진입 검토 필요",False,코리아써우,63889069500
044450,25.0,watch,A2,A2,A4,pullback_ma20,breaking,normal,0.0,0.0,-0.054,0.221,,1M/1W A2 정배열이나 1D A4 하락 시도. 1W MA20 터치(-0.01%) 분기점. 주봉 MA20 지지 확인 시 pass 전환 가능. 현재는 관망.,False,KSS해운,243786892800
009320,25.0,watch,B3,B3,B3,riding,pullback_ma50,normal,0.0,0.0,-0.035,0.077,drawdown_deep,전 TF B3 정합(바닥 다지기 중). MA 수렴 박스권. 일봉 MA50 회복+돌파 시 B4→B5 전환 가능. 주봉 ADX 38로 방향성 임박. 현재는 관망.,False,아진전자부품,48313774600
008350,25.0,watch,B4,B4,A4,pullback_ma10,breaking,accumulation_suspect,0.0,0.0,-0.216,0.341,"drawdown_deep,accumulation_suspect","월봉/주봉 B4(상승 시도) 이나 일봉 A4(하락 retest) 충돌. 주봉 MA20 지지(1,650) 확인 시 pass 전환 가능. 일봉 복귀 확인 대기.",False,남선알미늄,212464182140
457190,25.0,skip,A1,A4,B2,breaking,riding,distribution_suspect,0.0,0.0,-0.057,0.504,drawdown_deep,1D/1W B2/A4 모두 MA 이탈 하락. 1M A1은 bars 37개로 신뢰도 낮음. drawdown_deep. 1D MA50(103k) 회복 전까지 skip.,False,이수스페셜티케미컬,3040018523200
093050,25.0,watch,A2,A2,A4,pullback_ma10,pullback_ma50,normal,0.0,0.0,-0.021,0.371,accumulation_suspect,1M/1W A2 강세이나 1D A4 MA 아래 조정 중. 1D 마지막봉 고거래량 아래꼬리봉(accumulation_score=0.6)이 매집 의심 신호. MA50 지지 확인 후 진입 가능.,False,LF,688602000000
000150,25.0,watch,A2,A2,A4,pullback_ma10,pullback_ma20,normal,0.0,0.0,0.371,0.852,parabolic,1M/1W A2 강세 유지이나 1D A4 MA10/20 하향 이탈 진행. 파라볼릭 상승 이후 조정. MA20(161만) 지지 여부 확인 후 재진입 검토.,False,두산,29132709165000
025540,25.0,watch,A2,A2,A4,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.077,0.133,,"1M/1W A2 정배열 강세이나 1D에서 MA20 이탈 후 MA50 테스트 중(A4). 큰 그림 추세는 양호, 단기 일봉 안정화 확인 후 진입 적기.",False,한국단자,854717500000
009150,25.0,watch,A2,A2,A2,riding,riding,normal,0.0,0.0,1.296,2.959,parabolic,"전 TF A2 정합 강세, 일봉 거래량 breakout 신호. 그러나 월봉 MA10 이격 +156%로 배치 중 가장 극단적 과열. ADX 64.6(주봉). 신규 진입보다 보유 종목 트레일링 구간.",False,삼성전기,118090733376000
002220,25.0,watch,A2,A2,A4,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.176,-0.09,,1M/1W A2(정배열 상승 추세 지속)이나 1D A4(일봉 MA10/20 이탈 조정). 큰 그림 상승 추세이나 단기 조정 완료 미확인. 일봉에서 MA50 지지 + 반등봉 확인 시 pass 가능. 현재 watch.,False,한일철강,122140879500
267260,25.0,watch,A2,A2,A4,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.192,0.278,parabolic,"1M ret_30d=+1167%, ret_90d=+4400% 극단적 parabolic. 1M ADX 69로 초강세이나 1D MA10/20 이탈 후 MA50 테스트 중(A4). 1W MA10 이탈. TF 분리. par",False,HD현대일렉트릭,41886770870000
011760,25.0,watch,A2,A2,A4,pullback_ma10,breaking,normal,0.0,0.0,-0.035,0.238,,월봉/주봉은 A2 정배열 유지이나 일봉에서 A4(하락 첫 시도)로 MA 전체 이탈. TF 충돌 상태. MA50 지지 확인 후 재진입 고려.,False,현대코퍼레이션,380994220800
078520,25.0,watch,A1,A2,A4,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.162,0.314,,"월봉 A1 초입, 주봉 A2 상승 중이나 일봉 A4 이탈 진행. MA50 지지 확인 시 watch→pass 전환 가능. 분리 상태.",False,에이블씨엔씨,349630323840
229640,25.0,skip,A3,A4,A4,breaking,pullback_ma20,distribution_suspect,0.0,0.0,0.721,1.033,"parabolic,drawdown_deep,distribution_suspect","전 TF 파라볼릭 후 하락 분배 정합. 1D A4 MA20 이탈, 1W A4 하락 중, 1M A3 고점 분배. 매매 회피.",False,LS에코에너지,2508177590100
003920,25.0,watch,B3,B3,B3,riding,pullback_ma10,normal,0.0,0.0,-0.068,-0.061,"drawdown_deep,accumulation_suspect",전 TF B3(바닥 다지기) 정합. 일봉 accumulation_candle_score 1.0 + 거래량 spike 강한 매집봉 신호. 주봉 도지+아래꼬리 지지. B4/B5 전환 임박 가능성 있어 watch 판정. ,False,남양유업,296100000000
069960,25.0,watch,A1,A2,A4,pullback_ma10,pullback_ma20,normal,0.0,0.0,0.366,0.23,,"1M/1W 상승 추세 유지(A1/A2), 1D A4 MA20 하방 이탈로 분리. 1D MA20 반등 확정 시 pass 격상 가능. 현재 관망.",False,현대백화점,2309602075200
017940,25.0,watch,A2,A2,A4,pullback_ma50,breaking,normal,0.0,0.0,-0.08,0.074,,"1M/1W A2 정배열 강세 유지, 1D는 A4(단기 MA 이탈). 1W MA50 지지 여부가 관건.",False,E1,620144000000
010120,25.0,watch,A2,A2,A4,pullback_ma10,breaking,normal,0.0,0.0,0.492,1.424,parabolic,"1M/1W A2 강세이나 1D는 MA10·MA20 모두 하향 이탈(A4 전환), TF 충돌 — 일봉 반등 확인 필요",False,LS ELECTRIC,42675000000000
267250,25.0,watch,A2,A2,A4,pullback_ma20,breaking,normal,0.0,0.0,0.066,0.326,,"월봉/주봉 A2 강세 기조 유지, 일봉은 MA10/20 이탈 후 MA50 근접 A4 조정. 큰 그림 상승 추세 훼손 없으나 단기 일봉 MA50 지지 확인 필요. 주봉 MA20 풀백 이후 반등 확인 시 pass 전환 ",False,HD현대,23144973905000
002960,25.0,watch,A2,A2,A2,riding,riding,normal,0.0,0.0,0.124,0.281,parabolic,1W/1M A2 강세이나 1M ret_30d=+131% 페러볼릭 위험. 1D ADX 18로 일봉 추세 약함. 신고가 후 과열 조정 가능성 있어 watch.,False,한국쉘석유,683800000000
082740,25.0,watch,A2,A2,A4,pullback_ma10,pullback_ma20,normal,0.0,0.0,0.571,0.604,parabolic,"1M/1W A2 정합이나 1D A4 하락 진입 분리. parabolic 과열(ret_90d 1824%). 1D MA20(77,605) 회복 확인 후 재진입 검토.",False,한화엔진,6609013646400
280360,25.0,watch,B3,B3,B3,riding,pullback_ma10,normal,0.0,0.0,0.068,0.059,drawdown_deep,1M/1W/1D 모두 B3 바닥 다지기 정합. MA cluster 밀집 + tight 횡보. 일봉 강양봉 holding=true 긍정적. MA 돌파 방향 확인 후 pass 전환 가능. 현재 watch.,False,롯데웰푸드,1098105678200
298040,25.0,watch,A2,A2,A4,pullback_ma10,pullback_ma20,normal,0.0,0.0,0.355,0.934,parabolic,"1M/1W A2 정합이나 1D가 MA10·MA20 하향 이탈(A4 전환), parabolic 극단 구간 — 일봉 반등 확인 대기",False,효성중공업,36356412652000
025530,24.4,watch,B3,B3,B4,pullback_ma10,pullback_ma20,dry,0.3,0.3,0.015,-0.011,drawdown_deep,1M/1W B3 박스+거래량 부재 vs 1D B4 상승 시도 중 충돌. 1D 강양봉 holding 유지 및 MA 클러스터 수렴으로 돌파 여부 주시 필요. 장기 거래량 dry 우려,False,SJM홀딩스,54882479400
100250,24.4,skip,B3,B2,B3,riding,riding,dry,0.0,0.3,0.0,0.012,,전 TF 공통적으로 역배열/혼합+수렴 박스. 월봉/주봉/일봉 모두 방향성 없는 dead zone. 거래량 감소 추세. 돌파 신호 나오기 전까지 관망 불필요.,False,진양홀딩스,192019500000
001450,24.0,pass,B5,A2,A2,riding,pullback_ma10,normal,0.0,0.0,0.225,0.182,accumulation_suspect,"1M B5/1W A2/1D A2 전체적 상승 추세 확인. 1W 38,350원 강양봉 holding=true. 1M 당월 강양봉 holding=true. ADX 전 TF 양호(25~36). 1D 고거래량 음봉 분배 경",False,현대해상,3162710075000
024110,24.0,skip,A2,A5,B2,breaking,breaking,normal,0.0,0.0,-0.06,-0.031,drawdown_deep,"1M 장기 A2 유지이나 1W A5 retest 실패, 1D B2 역배열 하락. 큰 TF 하락 추세 확인. 일봉 holding 양봉 있으나 구조적 역배열 미해소.",False,기업은행,16666200662100
012800,24.0,watch,B4,A2,A4,pullback_ma10,pullback_ma20,normal,0.0,0.0,0.132,0.033,drawdown_deep,1W A2 정배열 강세 추세 + 1D A4(MA위아래 진입). 풀백 중이며 MA50(1479) 지지 여부가 관건. 반등 확인 후 pass 격상 가능. drawdown_deep 내포.,False,대창,152478054827
093370,24.0,skip,A1,A4,A5,pullback_ma10,breaking,distribution_suspect,0.0,0.0,0.129,0.444,"drawdown_deep,distribution_suspect",월봉 급등(A1) 이후 주봉·일봉에서 고점권 분배 확인. 거래량 4배 이상 급등 후 하락 전환으로 distribution_suspect. MA 이탈 진행 중으로 매매 회피.,False,후성,1408262482900
456040,24.0,watch,B4,A2,A4,pullback_ma10,breaking,normal,0.0,0.0,0.182,0.924,drawdown_deep,1W A2 정배열 유지이나 1D A4 하락 첫 시도로 TF 충돌. MA50 지지 확인이 반등 조건. drawdown_deep 플래그. 1M 봉수 부족(37봉)으로 장기 신뢰도 낮음.,False,OCI,1128909619500
042660,24.0,skip,A2,A4,B2,breaking,breaking,normal,0.0,0.0,-0.094,-0.078,,1M은 상승 추세 유지이나 1W/1D 모두 MA 하향 이탈 및 역배열 — 중단기 하락 추세 확인으로 회피,False,한화오션,41641580244600
001430,24.0,skip,A3,A4,B2,breaking,breaking,normal,0.0,0.0,-0.08,0.108,drawdown_deep,"월봉 A3/A4, 주봉 A4, 일봉 B2 — 모든 TF에서 피크 이후 하락 전환 확인. 1D 전체 MA 아래 역배열 진입. 재상승 신호 없음.",False,세아베스틸지주,2431451668200
001560,24.0,watch,A1,A4,B1,pullback_ma50,breaking,normal,0.0,0.0,-0.055,0.043,,"월봉 A1(상승 출발), 주봉 A4(하락 첫 시도), 일봉 B1(하락 시작) 충돌. 큰 그림 월봉 정배열은 긍정적이나 중단기 조정 압력 강함. 주봉 MA50 지지 여부가 핵심 — 10,000 이탈 시 skip 전환 ",False,제일연마,78584000000
017800,24.0,watch,A1,A4,B2,breaking,breaking,normal,0.0,0.0,-0.081,-0.067,accumulation_suspect,1M A1 상승 출발 상태이나 1W/1D는 A4/B2로 중단기 하락 충돌. 1D 거래량 폭증+하단 위꼬리 매집 의심(accumulation_suspect). MA10/20/50 모두 아래 -11~14% 이격. 1D ,False,현대엘리베이터,3283760340000
030610,24.0,watch,A2,A2,A5,pullback_ma20,breaking,normal,0.0,0.0,0.008,0.219,drawdown_deep,1M/1W는 A2 상승 추세로 MA20 풀백 중이나 1D는 A5 하락 retest 단계. 일봉 MA50 복귀 확인 후 진입 검토.,False,교보증권,1442771086260
375500,24.0,skip,A1,A4,A5,breaking,breaking,distribution_suspect,0.0,0.0,-0.036,0.804,"drawdown_deep,parabolic,distribution_suspect","1D A5(하락 retest 확정), 1W A4(하락 첫 시도) — 단기 TF 하락 충돌. 1M 장기 A1 상승 전환 시도 중이나, 단기 분배 압력 강함. parabolic + drawdown_deep + distr",False,DL이앤씨,3238656245100
005830,24.0,watch,A2,A4,B1,pullback_ma20,breaking,normal,0.0,0.0,-0.041,0.229,accumulation_suspect,월봉 A2 장기 상승 vs 주봉 A4 단기 하락 시도 vs 일봉 B1 하락 첫 봉. 일봉 고거래량 도지(breakout 이상)는 바닥 탐색 가능성. 일봉 MA10(164k) 회복 여부 확인 필요.,False,DB손해보험,9811952280200
092230,23.4,watch,A2,A2,A3,pullback_ma10,pullback_ma50,normal,0.0,0.3,0.029,0.176,,"월봉/주봉 A2 상승추세, 일봉 A3(토핑 횡보). MA50 지지 확인 후 반등 시 pass로 격상 가능. 현재 수렴 구간 관망.",False,KPX홀딩스,364586949800
036460,23.4,watch,B3,B3,B4,pullback_ma20,bounce_ma50,normal,0.0,0.3,0.047,-0.049,"drawdown_deep,accumulation_suspect","월봉/주봉 B3 바닥 다지기, 일봉 B4 상승 시도 진행 중. accumulation_suspect 초기 신호(일봉 acc_score 0.3). MA10/20 상향 돌파 확인 시 pass 전환 가능.",False,한국가스공사,3429427950000
002450,23.4,watch,B5,A1,A2,bounce_ma20,pullback_ma10,normal,0.0,0.3,0.125,0.107,,1D A2 정배열 상승 중이나 1M 장기 하락 추세에서 막 반등한 B5 단계. ADX 15(1W)로 추세 약함. 신고가(-2.2%) 임박하나 1M 박스 상단 저항 존재. 1D 추가 확인 후 진입 검토.,False,삼익악기,118323905905
377740,23.0,watch,B3,B3,B3,pullback_ma10,riding,normal,0.0,0.0,0.011,-0.093,drawdown_deep,전 TF B3 바닥 다지기 정합. 1D MA 클러스터(5010~5151)가 강한 저항/지지 역할. 거래량 저조하나 1D 도지 + 하락꼬리로 매집 초기 가능성. 돌파 확인 후 pass 검토.,False,바이오노트,520637705280
058850,23.0,watch,B3,B3,B3,riding,pullback_ma10,dry,0.0,0.0,-0.002,-0.074,drawdown_deep,전 TF B3 정합. MA 수렴 tight 박스권. 거래량 dry 상태로 돌파 에너지 부족. B4 전환 대기 관망.,False,KTcs,107651570000
210980,23.0,watch,B3,B3,B3,pullback_ma10,riding,normal,0.0,0.0,-0.061,-0.088,drawdown_deep,전 TF B3(바닥 다지기) 정합. MA 수렴 + 낮은 거래량 횡보. 돌파 신호 미확인. 주봉 MA50 지지 및 거래량 동반 상승 확인 시 재판정.,False,SK디앤디,227318234220
005070,23.0,watch,B3,B3,B3,pullback_ma50,riding,normal,0.0,0.0,-0.099,0.054,drawdown_deep,"전 TF B3 정합. 피크 대비 -80% 큰 낙폭 후 현재 박스권 횡보. MA 수렴 진행, 거래량 감소. 돌파 신호(MA20 회복 + 거래량) 대기 필요.",False,코스모신소재,1866658890200
130660,23.0,skip,A3,A4,B2,breaking,riding,distribution_suspect,0.0,0.0,-0.198,0.364,"drawdown_deep,parabolic","1M 페러볼릭(+302%) 후 토핑, 1W A4 MA 이탈, 1D B2 역배열 정합. 급등 후 전 TF 붕괴 구조. 회피.",False,한전산업,499432000000
057050,23.0,watch,B4,A2,A3,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.033,0.517,,"1W A2 강세 유지(holding=true), 1D A3 토핑 횡보로 분리. MA50 지지 확인 후 1W 구조 살아있으면 재진입 검토 가능.",False,현대홈쇼핑,998400000000
096760,23.0,watch,B4,A2,A3,pullback_ma10,pullback_ma10,normal,0.0,0.0,-0.024,0.076,,"월봉 B4(상승 시도), 주봉 A2(상승 지속), 일봉 A3(토핑 횡보)으로 분리. 중장기 상승 추세이나 일봉 토핑 징후. 주봉 MA10 지지 확인 시 pass 상향 가능.",False,JW홀딩스,284611026700
004380,23.0,pass,B3,B4,A1,bounce_ma50,riding,accumulation_suspect,0.0,0.0,0.034,0.034,"drawdown_deep,accumulation_suspect",일봉 A1(상승 출발)+주봉 B4(상승 첫 시도) 중장기 TF 정합. 주봉 vol_avg 15배+holding=true로 강한 매집 시그널. 월봉 B3 바닥권. 분리이나 방향성 상방으로 수렴 중. pass 판정.,False,삼익THK,276966000000
047040,23.0,skip,A3,A3,A4,pullback_ma10,breaking,normal,0.0,0.0,0.54,5.949,"parabolic,drawdown_deep,distribution_suspect",전 TF A3~A4. 페러볼릭(1M ret_90d +436%) 후 고점 분배 국면. 일봉 MA10/20 모두 이탈. 거래량 급감 + 분배 의심. 주봉 MA10(25.7k) 하방 이탈 시 추가 하락 가능.,False,대우건설,12429956049500
090350,23.0,skip,B3,B3,B2,riding,riding,normal,0.0,0.0,-0.049,-0.05,drawdown_deep,월봉/주봉 B3(바닥 다지기) vs 일봉 B2(지속 하락) 분리. 장기 박스권 하단 접근 중이나 일봉 하락 추세 미전환. 주봉 MA 수렴 이후 돌파 신호 대기 필요.,False,노루페인트,163000000000
052690,22.0,skip,A2,A4,B2,pullback_ma20,riding,normal,0.0,0.0,-0.159,0.414,drawdown_deep,"1M A2 장기 긍정이나 1W A4 하락 첫 시도, 1D B2 지속 하락으로 TF 충돌. drawdown_deep 플래그. 1D MA10(157900) 회복 전까지 skip.",False,한전기술,5648916000000
003540,22.0,skip,A3,A5,B2,pullback_ma50,breaking,normal,0.0,0.0,-0.141,0.128,drawdown_deep,"1M A3(토핑 조정), 1W A5(하락 retest), 1D B2(하락 지속). 전 TF 하락 방향 정합. drawdown_deep 플래그.",False,대신증권,1641479096050
139480,22.0,watch,B4,B4,B2,pullback_ma10,riding,normal,0.0,0.0,-0.029,0.061,drawdown_deep,"월봉/주봉 B4 회복 시도이나 일봉은 B2 하락 진행 중으로 충돌. 일봉 118,700 강양봉 무너짐(holding=false), 일봉 MA50 하방 이탈. 주봉 MA50 지지 확인 후 재평가 필요.",False,이마트,2566411167000
298020,22.0,watch,A1,A2,A4,pullback_ma20,pullback_ma50,normal,0.0,0.0,-0.055,0.807,drawdown_deep,"1W A2 정배열 상승 추세(MA20 근처 풀백), 1D A4 조정. 큰 그림 상승 추세 유효이나 일봉 MA 이탈 상태로 재진입 타이밍 대기 필요. 1W MA20 지지 확인 시 pass 전환 검토.",False,효성티앤씨,1770021938000
015860,22.0,watch,A2,A2,A4,pullback_ma10,pullback_ma20,normal,0.0,0.0,0.504,0.468,"parabolic,drawdown_deep","1M/1W A2 강세 유지, 1D A4 하락 진입 충돌. 큰 그림 상승 추세 훼손 전이나 1D MA20 하단 진입으로 단기 위험. 1D MA20 회복 여부 관찰 후 재평가.",False,일진홀딩스,511239923880
003530,22.0,watch,A2,A2,A4,pullback_ma50,breaking,normal,0.0,0.0,-0.053,0.256,drawdown_deep,1M/1W 큰 그림은 A2 상승 추세이나 1D는 A4 하락 첫 시도 단계. TF 충돌 상태로 1W MA50 지지 여부 확인 필요.,False,한화투자증권,1446052003500
005440,22.0,watch,A2,A2,A4,pullback_ma10,breaking,normal,0.0,0.0,-0.009,0.677,drawdown_deep,"월봉/주봉 A2 강한 정배열, 일봉 A4 전환 중. 주봉 MA10 근방 pullback으로 trend_pullback 후보지만 일봉 방향 확인 필요. 페러볼릭 위험(월봉 30일 257%) 있으나 고점 이후 -31% ",False,현대지에프홀딩스,2213841074200
010130,22.0,skip,A3,A5,B2,breaking,breaking,normal,0.0,0.0,-0.113,0.102,drawdown_deep,"1D 역배열 하락추세, 1W A5 retest 확정. 1M은 장기 정배열이나 현재 조정 깊음. drawdown_deep 자동 플래그. 전 TF 매도 압력.",False,고려아연,30307550988000
001440,22.0,watch,A2,A2,A4,pullback_ma10,pullback_ma20,normal,0.0,0.0,0.799,0.992,"parabolic,drawdown_deep",월봉·주봉 A2 정배열 상승추세 유지이나 일봉 A4 하락 첫 시도 확인. MA20 직하단에서 도지로 소화 중. parabolic 위험 플래그 + drawdown_deep 동반. 주봉 MA10 수렴 여부 확인 후 재진,False,대한전선,10544401664800
010060,22.0,watch,A2,A2,A4,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.282,1.601,"parabolic,drawdown_deep",1M/1W A2 상승 추세 확인이나 1D A4 하락 첫 시도로 TF 충돌. parabolic+drawdown_deep 플래그. 1D MA50(253078) 지지 확인 후 1W MA10(271310) 유지 여부 체크 ,False,OCI홀딩스,6515910968000
